speed,down_up,price,name,type,address,success
1000 Mbps,Download,100,Ralls Technologies,Gig,"County Road 14, Pike County, Missouri, United States",True
15 Mbps,Upload,100,Ralls Technologies,Gig,"County Road 14, Pike County, Missouri, United States",True
500 Mbps,Download,80,Ralls Technologies,Ultra,"County Road 14, Pike County, Missouri, United States",True
10 Mbps,Upload,80,Ralls Technologies,Ultra,"County Road 14, Pike County, Missouri, United States",True
250 Mbps,Download,70,Ralls Technologies,Pro,"County Road 14, Pike County, Missouri, United States",True
10 Mbps,Upload,70,Ralls Technologies,Pro,"County Road 14, Pike County, Missouri, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"County Road 14, Pike County, Missouri, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"County Road 14, Pike County, Missouri, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"County Road 14, Pike County, Missouri, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"County Road 14, Pike County, Missouri, United States",True
100 Mbps,Download,60,Ralls Technologies,Advanced,"County Road 14, Pike County, Missouri, United States",True
10 Mbps,Upload,60,Ralls Technologies,Advanced,"County Road 14, Pike County, Missouri, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"County Road 14, Pike County, Missouri, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"County Road 14, Pike County, Missouri, United States",True
50 Mbps,Download,50,Ralls Technologies,Starter,"County Road 14, Pike County, Missouri, United States",True
10 Mbps,Upload,50,Ralls Technologies,Starter,"County Road 14, Pike County, Missouri, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"County Road 14, Pike County, Missouri, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"County Road 14, Pike County, Missouri, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"County Road 14, Pike County, Missouri, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"County Road 14, Pike County, Missouri, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"County Road 14, Pike County, Missouri, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"County Road 14, Pike County, Missouri, United States",True
