speed,down_up,price,name,type,address,success
940 Mbps,Download,144.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Upload,144.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
500 Mbps,Download,124.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Upload,124.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
300 Mbps,Download,95.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
30 Mbps,Upload,95.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
100 Mbps,Download,99,Skypacket,CBRS LTE PREMIER PLAN,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
10 Mbps,Upload,99,Skypacket,CBRS LTE PREMIER PLAN,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,75,Susquehanna Broadband,ENHANCED,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
5 Mbps,Upload,75,Susquehanna Broadband,ENHANCED,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,75.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
5 Mbps,Upload,75.95,Service Electric Cablevision,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,79,Skypacket,CBRS LTE DELUXE PLAN,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
10 Mbps,Upload,79,Skypacket,CBRS LTE DELUXE PLAN,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Daddario Hill Road, Snyder County, Pennsylvania, 17842, United States",True
