speed,down_up,price,name,type,address,success
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® GIG,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® GIG,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® Gig,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® Gig,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
1000 Mbps,Download,95,Farmers Telecommunications Cooperative,Internet Only,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
1000 Mbps,Upload,95,Farmers Telecommunications Cooperative,Internet Only,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
400 Mbps,Download,94.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
20 Mbps,Upload,94.99,Spectrum,Spectrum Internet® Ultra,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Download,75,Farmers Telecommunications Cooperative,Internet Only,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Upload,75,Farmers Telecommunications Cooperative,Internet Only,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Download,84.98,Spectrum,Spectrum Mi Plan + Internet,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
10 Mbps,Upload,84.98,Spectrum,Spectrum Mi Plan + Internet,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Download,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
10 Mbps,Upload,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
200 Mbps,Download,99.98,Spectrum,Spectrum Internet + TV,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
10 Mbps,Upload,99.98,Spectrum,Spectrum Internet + TV,"Sunset Drive Trail, Guntersville, Marshall County, Alabama, 35976, United States",True
