speed,down_up,price,name,type,address,success
1000 Mbps,Download,79.95,Elevate Internet,Internet Only,"Montrose County, Colorado, United States",True
1000 Mbps,Upload,79.95,Elevate Internet,Internet Only,"Montrose County, Colorado, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® GIG,"Montrose County, Colorado, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® GIG,"Montrose County, Colorado, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® Gig,"Montrose County, Colorado, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® Gig,"Montrose County, Colorado, United States",True
1000 Mbps,Download,110,Clearnetworx,FIBER GIGABIT,"Montrose County, Colorado, United States",True
1000 Mbps,Upload,110,Clearnetworx,FIBER GIGABIT,"Montrose County, Colorado, United States",True
500 Mbps,Download,80,Clearnetworx,FIBER 500,"Montrose County, Colorado, United States",True
500 Mbps,Upload,80,Clearnetworx,FIBER 500,"Montrose County, Colorado, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
400 Mbps,Download,94.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
20 Mbps,Upload,94.99,Spectrum,Spectrum Internet® Ultra,"Montrose County, Colorado, United States",True
200 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Montrose County, Colorado, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Montrose County, Colorado, United States",True
200 Mbps,Download,60,Clearnetworx,FIBER 200,"Montrose County, Colorado, United States",True
200 Mbps,Upload,60,Clearnetworx,FIBER 200,"Montrose County, Colorado, United States",True
200 Mbps,Download,84.98,Spectrum,Spectrum Mi Plan + Internet,"Montrose County, Colorado, United States",True
10 Mbps,Upload,84.98,Spectrum,Spectrum Mi Plan + Internet,"Montrose County, Colorado, United States",True
200 Mbps,Download,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Montrose County, Colorado, United States",True
10 Mbps,Upload,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Montrose County, Colorado, United States",True
200 Mbps,Download,99.98,Spectrum,Spectrum Internet + TV,"Montrose County, Colorado, United States",True
10 Mbps,Upload,99.98,Spectrum,Spectrum Internet + TV,"Montrose County, Colorado, United States",True
200 Mbps,Download,114.97,Spectrum,Spectrum Internet + TV + Voice,"Montrose County, Colorado, United States",True
10 Mbps,Upload,114.97,Spectrum,Spectrum Internet + TV + Voice,"Montrose County, Colorado, United States",True
150 Mbps,Download,54.95,Elevate Internet,Internet Only,"Montrose County, Colorado, United States",True
150 Mbps,Upload,54.95,Elevate Internet,Internet Only,"Montrose County, Colorado, United States",True
150 Mbps,Download,55,Clearnetworx,FIBER 150,"Montrose County, Colorado, United States",True
