speed,down_up,price,name,type,address,success
250 Mbps,Download,99.99,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
10 Mbps,Upload,99.99,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,50,CenturyLink,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,79.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,59.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,129.95,AlignTec,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
10 Mbps,Upload,129.95,AlignTec,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,54.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,54.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,54.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,54.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,69.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
5 Mbps,Upload,69.95,Visionary Communications,Internet Only,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"639, Baker Avenue, Cortez, Montezuma County, Colorado, 81321, United States",True
