speed,down_up,price,name,type,address,success
200 Mbps,Download,180,NETEO High Speed Internet,FIWI-20025,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Upload,180,NETEO High Speed Internet,FIWI-20025,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
100 Mbps,Download,50,CenturyLink,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
100 Mbps,Download,110,NETEO High Speed Internet,FIWI-10010,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
10 Mbps,Upload,110,NETEO High Speed Internet,FIWI-10010,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
50 Mbps,Download,110,NETEO High Speed Internet,Tier 5,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
5 Mbps,Upload,110,NETEO High Speed Internet,Tier 5,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
35 Mbps,Download,90,NETEO High Speed Internet,Tier 4,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
5 Mbps,Upload,90,NETEO High Speed Internet,Tier 4,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,55,Rise Broadband,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Plowsher Way, Jefferson County, Colorado, 80454, United States",True
